"CountName","Date","State","Lat","Lng","ScientificName","NumSeen","Parties","Party_Hours"
"RamseyCanyonAZ",1998-08-01,"AZ",31.424,-110.2238,"Danaus plexippus",5,"7",56.5
"RamseyCanyonAZ",2000-08-05,"AZ",31.424,-110.2238,"Danaus plexippus",19,"6",56
"RamseyCanyonAZ",2001-08-04,"AZ",31.424,-110.2238,"Danaus plexippus",22,"8",63
"RamseyCanyonAZ",2002-08-03,"AZ",31.424,-110.2238,"Danaus plexippus",1,"6",52
"RamseyCanyonAZ",2004-07-31,"AZ",31.424,-110.2238,"Danaus plexippus",1,"5",43.5
"RamseyCanyonAZ",2005-07-31,"AZ",31.424,-110.2238,"Danaus plexippus",15,"5",54.5
"RamseyCanyonAZ",2006-07-29,"AZ",31.424,-110.2238,"Danaus plexippus",6,"6",49
"RamseyCanyonAZ",2007-08-11,"AZ",31.424,-110.2238,"Danaus plexippus",16,"5",50
"RamseyCanyonAZ",2008-08-02,"AZ",31.424,-110.2238,"Danaus plexippus",5,"7",54
"RamseyCanyonAZ",2009-08-01,"AZ",31.424,-110.2238,"Danaus plexippus",2,"7",45
"RamseyCanyonAZ",2010-07-31,"AZ",31.424,-110.2238,"Danaus plexippus",1,"7",50
"RamseyCanyonAZ",2012-08-04,"AZ",31.424,-110.2238,"Danaus plexippus",14,"7",56
"RamseyCanyonAZ",2013-08-03,"AZ",31.424,-110.2238,"Danaus plexippus",15,"11",82
"RamseyCanyonAZ",2014-08-02,"AZ",31.424,-110.2238,"Danaus plexippus",60,"7",45.5
"RamseyCanyonAZ",2015-08-06,"AZ",31.424,-110.2238,"Danaus plexippus",4,"7",53
"RamseyCanyonAZ",2016-08-01,"AZ",31.424,-110.2238,"Danaus plexippus",2,"6",41.5
"RamseyCanyonAZ",2017-08-01,"AZ",31.424,-110.2238,"Danaus plexippus",4,"6",44
"RamseyCanyonAZ",2018-08-06,"AZ",31.424,-110.2238,"Danaus plexippus",6,"7",59.5
"RattlesnakeJacksatSkinGulchLarimerCountyCO",1981-07-14,"CO",40.67,-105.38,"Danaus plexippus",3,"5",21.5
"RavalliMT",1993-07-11,"MT",46.38,-114.17,"Danaus plexippus",1,"1",2.5
"RavalliMT",1997-07-04,"MT",46.38,-114.17,"Danaus plexippus",1,"1",5
"RockyMountainNationalParkCO",1978-07-04,"CO",40.35,-105.62,"Danaus plexippus",2,"1",10
"RockyMountainNationalParkCO",1980-07-09,"CO",40.35,-105.62,"Danaus plexippus",2,"2",10
"RockyMountainNationalParkCO",1984-07-22,"CO",40.35,-105.62,"Danaus plexippus",1,"2",16.8
"RockyMountainNationalParkCO",1997-07-26,"CO",40.35,-105.62,"Danaus plexippus",3,"2",9.5
"RooseveltNationalForestCO",1999-07-05,"CO",40.3652,-105.3254,"Danaus plexippus",1,"1",5
"RooseveltNationalForestCO",2015-07-11,"CO",40.3653,-105.3253,"Danaus plexippus",3,"1",6
"RooseveltNationalForestCO",2016-07-18,"CO",40.3653,-105.3253,"Danaus plexippus",2,"1",6
"SabinoCanyonAZ",1993-07-30,"AZ",32.3656,-110.7774,"Danaus plexippus",1,"2",5
"SabinoCanyonAZ",2008-07-19,"AZ",32.3656,-110.7774,"Danaus plexippus",1,"2",14
"SabinoCanyonAZ",2014-04-06,"AZ",32.3656,-110.7774,"Danaus plexippus",2,"8",50
"SabinoCanyonAZ",2017-03-26,"AZ",32.3656,-110.7774,"Danaus plexippus",3,"10",58
"SabinoCanyonAZ",2018-07-31,"AZ",32.3656,-110.7774,"Danaus plexippus",6,"6",33.5
"SalmonID",2005-07-23,"ID",45.18,-113.88,"Danaus plexippus",2,"1",5.5
"SalmonID",2006-07-22,"ID",45.18,-113.88,"Danaus plexippus",1,"unk",5.5
"SanBrunoMountainCA",1998-07-11,"CA",37.6875,-122.4363,"Danaus plexippus",2,"5",12
"SanFranciscoCA",2009-06-24,"CA",37.7643,-122.4385,"Danaus plexippus",1,"7",25
"SanFranciscoCA",2011-07-03,"CA",37.7643,-122.4385,"Danaus plexippus",3,"10",38.5
"SanFranciscoCA",2015-06-13,"CA",37.7643,-122.4385,"Danaus plexippus",3,"9",26
"SanFranciscoCA",2016-06-04,"CA",37.7643,-122.4385,"Danaus plexippus",3,"9",40
"SanFranciscoCA",2017-06-18,"CA",37.7643,-122.4385,"Danaus plexippus",3,"8",35.5
"SanFranciscoCA",2018-06-16,"CA",37.7643,-122.4385,"Danaus plexippus",1,"8",32.5
"SanFranciscoCA(old)",1990-06-28,"CA",37.78,-122.42,"Danaus plexippus",3,"2",7
"SanJoaquinCo",1978-07-13,"CA",38.1544,-121.3018,"Danaus plexippus",11,"1",6
"SanJoaquinCo",1979-07-19,"CA",38.1544,-121.3018,"Danaus plexippus",9,"1",7
"SanJoaquinCo",1980-07-24,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",4
"SanJoaquinCo",1982-07-18,"CA",38.1544,-121.3018,"Danaus plexippus",2,"1",2.5
"SanJoaquinCo",1986-07-02,"CA",38.1544,-121.3018,"Danaus plexippus",8,"1",3.5
"SanJoaquinCo",1987-06-30,"CA",38.1544,-121.3018,"Danaus plexippus",4,"1",4.5
"SanJoaquinCo",1988-06-16,"CA",38.1544,-121.3018,"Danaus plexippus",10,"1",4.4
"SanJoaquinCo",1989-06-16,"CA",38.1544,-121.3018,"Danaus plexippus",8,"2",7.3
"SanJoaquinCo",1990-06-15,"CA",38.1544,-121.3018,"Danaus plexippus",11,"1",5.8
"SanJoaquinCo",1991-06-14,"CA",38.1544,-121.3018,"Danaus plexippus",14,"1",6.5
"SanJoaquinCo",1992-06-20,"CA",38.1544,-121.3018,"Danaus plexippus",5,"2",6
"SanJoaquinCo",1993-06-25,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",5.3
"SanJoaquinCo",1994-06-17,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",5
"SanJoaquinCo",1995-07-03,"CA",38.1544,-121.3018,"Danaus plexippus",3,"1",4.8
"SanJoaquinCo",1996-06-15,"CA",38.1544,-121.3018,"Danaus plexippus",7,"2",7.8
"SanJoaquinCo",1997-06-21,"CA",38.1544,-121.3018,"Danaus plexippus",9,"unk",7
"SanJoaquinCo",1998-06-21,"CA",38.1544,-121.3018,"Danaus plexippus",24,"1",6.5
"SanJoaquinCo",1999-06-19,"CA",38.1544,-121.3018,"Danaus plexippus",7,"1",7.8
"SanJoaquinCo",2000-06-11,"CA",38.1544,-121.3018,"Danaus plexippus",11,"1",8
"SanJoaquinCo",2001-06-16,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",7
"SanJoaquinCo",2002-06-15,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",6
"SanJoaquinCo",2003-06-14,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",6.5
"SanJoaquinCo",2004-06-13,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",7.5
"SanJoaquinCo",2005-06-18,"CA",38.1544,-121.3018,"Danaus plexippus",2,"1",7
"SanJoaquinCo",2007-06-17,"CA",38.1544,-121.3018,"Danaus plexippus",1,"unk",6
"SanJoaquinCo",2009-06-20,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",9.5
"SanJoaquinCo",2010-06-12,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",7
"SanJoaquinCo",2014-06-14,"CA",38.1544,-121.3018,"Danaus plexippus",2,"1",7
"SanJoaquinCo",2015-06-20,"CA",38.1544,-121.3018,"Danaus plexippus",1,"1",7
"SanJuanCapistranoCA",1994-06-05,"CA",33.48,-117.65,"Danaus plexippus",2,"4",5
"SanJuanCapistranoCA",1995-06-18,"CA",33.48,-117.65,"Danaus plexippus",3,"3",5
"SanJuanCapistranoCA",1996-06-30,"CA",33.48,-117.65,"Danaus plexippus",7,"4",5
"SanJuanCapistranoCA",1997-06-14,"CA",33.48,-117.65,"Danaus plexippus",6,"4",4
"SanJuanCapistranoCA",1998-06-06,"CA",33.48,-117.65,"Danaus plexippus",18,"4",4.5
"SanJuanCapistranoCA",2001-06-23,"CA",33.48,-117.65,"Danaus plexippus",6,"2",5
"SanJuanCapistranoCA",2005-06-25,"CA",33.48,-117.65,"Danaus plexippus",8,"2",16
"SantaFeNM",1997-07-12,"NM",35.7184,-105.8488,"Danaus plexippus",1,"unk",4.5
"SantaFeNM",2004-07-10,"NM",35.7184,-105.8488,"Danaus plexippus",2,"1",5.5
"SantaFeNM",2006-07-15,"NM",35.7184,-105.8488,"Danaus plexippus",1,"unk",4.5
"SantaMargaritaCA",2001-07-22,"CA",35.38,-120.6,"Danaus plexippus",16,"5",15
"SantaMonicaMountainsCA",1980-07-12,"CA",34.58,-118.7,"Danaus plexippus",62,"4",18
"SantaRitaMountains",2011-10-01,"AZ",31.7268,-110.8807,"Danaus plexippus",1,"6",41.5
"SantaRitaMountains",2012-09-30,"AZ",31.7268,-110.8807,"Danaus plexippus",2,"7",45
"SantaRitaMountains",2013-09-29,"AZ",31.7268,-110.8807,"Danaus plexippus",3,"7",36
"SantaRitaMountains",2014-09-28,"AZ",31.7268,-110.8807,"Danaus plexippus",22,"6",42
"SantaRitaMountains",2015-09-27,"AZ",31.7268,-110.8723,"Danaus plexippus",2,"6",39.5
"SantaRitaMountains",2016-10-02,"AZ",31.7268,-110.8723,"Danaus plexippus",6,"8",53
"SantaRitaMountains",2017-07-26,"AZ",31.7268,-110.8723,"Danaus plexippus",1,"6",38
"SantaRitaMountains",2018-07-29,"AZ",31.7268,-110.8723,"Danaus plexippus",1,"6",41.5
"SantaRitaMountains",2018-09-29,"AZ",31.7268,-110.8723,"Danaus plexippus",9,"9",58.5
"SantaYnezCanyon",1982-06-20,"CA",34.0896,-118.6044,"Danaus plexippus",1,"1",3.8
"SantaYnezCanyon",1994-07-09,"CA",34.0896,-118.6044,"Danaus plexippus",1,"3",15.5
"SantaYnezCanyon",1995-07-08,"CA",34.0896,-118.6044,"Danaus plexippus",11,"5",21.8
"SantaYnezCanyon",1996-07-13,"CA",34.0896,-118.6044,"Danaus plexippus",14,"3",19
"SantaYnezCanyon",1997-07-12,"CA",34.0896,-118.6044,"Danaus plexippus",4,"4",17
"SantaYnezCanyon",1998-07-11,"CA",34.0896,-118.6044,"Danaus plexippus",2,"unk",6
"SantaYnezCanyon",1999-07-10,"CA",34.0896,-118.6044,"Danaus plexippus",1,"1",7
"SantaYnezCanyon",2000-07-08,"CA",34.0896,-118.6044,"Danaus plexippus",1,"1",6
"SantaYnezCanyon",2001-07-07,"CA",34.0896,-118.6044,"Danaus plexippus",1,"1",5.3
"SequoiaNationalForestSouth",2003-06-07,"CA",35.5333,-118.4833,"Danaus plexippus",3,"4",31.5
"SequoiaNationalForestSouth",2004-06-05,"CA",35.5333,-118.4833,"Danaus plexippus",9,"3",27
"SequoiaNationalForestSouth",2007-06-02,"CA",35.5333,-118.4833,"Danaus plexippus",3,"6",26
"SequoiaNationalForestSouth",2008-06-07,"CA",35.5333,-118.4833,"Danaus plexippus",2,"3",23
"SequoiaNationalForestSouth",2009-06-08,"CA",35.5333,-118.4833,"Danaus plexippus",3,"3",22
"SevenDevilsID",2013-07-13,"ID",45.382,-116.4362,"Danaus plexippus",1,"1",4.5
"SevenDevilsID",2016-07-16,"ID",45.3667,-116.4333,"Danaus plexippus",1,"1",3.5
"SevilletaNationalWildlifeRefugeWest",2017-08-26,"NM",34.3515,-106.8823,"Danaus plexippus",7,"2",6.5
"SevilletaNationalWildlifeRefugeWest",2018-08-25,"NM",34.3515,-106.8823,"Danaus plexippus",17,"3",8
"SilverwoodLakeCA",2000-06-17,"CA",34.28,-117.33,"Danaus plexippus",7,"5",39.5
"SilverwoodLakeCA",2001-06-16,"CA",34.28,-117.33,"Danaus plexippus",6,"4",7.5
"SilverwoodLakeCA",2003-06-22,"CA",34.28,-117.33,"Danaus plexippus",1,"3",21
"SilverwoodLakeCA",2004-06-19,"CA",34.28,-117.33,"Danaus plexippus",1,"4",21
"SonomaCo",1987-07-12,"CA",38.3333,-122.6833,"Danaus plexippus",3,"1",4.7
"SonomaCo",1988-06-26,"CA",38.3333,-122.6833,"Danaus plexippus",4,"1",5.6
"SonomaCo",1989-06-25,"CA",38.3333,-122.6833,"Danaus plexippus",1,"1",5.6
"SonomaCo",1991-06-30,"CA",38.3333,-122.6833,"Danaus plexippus",4,"1",5
"SonomaCo",1992-06-28,"CA",38.3333,-122.6833,"Danaus plexippus",3,"1",6.5
"SonomaCo",1996-06-23,"CA",38.3333,-122.6833,"Danaus plexippus",2,"1",4.5
"SonomaCo",1997-06-29,"CA",38.3333,-122.6833,"Danaus plexippus",1,"unk",4.5
"SonomaCo",1999-06-27,"CA",38.3333,-122.6833,"Danaus plexippus",2,"1",6
"SonomaCo",2000-06-25,"CA",38.3333,-122.6833,"Danaus plexippus",4,"1",6
"SonomaCo",2004-07-11,"CA",38.3333,-122.6833,"Danaus plexippus",4,"1",6.8
"SouthForkKernRiverValleyCA",2004-04-25,"CA",35.6413,-118.1873,"Danaus plexippus",2,"4",31
"SouthForkKernRiverValleyCA",2005-04-23,"CA",35.6413,-118.1873,"Danaus plexippus",3,"3",18.8
"SouthForkKernRiverValleyCA",2007-06-03,"CA",35.6413,-118.1873,"Danaus plexippus",1,"4",13
"SouthForkKernRiverValleyCA",2008-04-26,"CA",35.6413,-118.1873,"Danaus plexippus",1,"4",25
"SouthSanFranciscoBayCA",1989-06-25,"CA",37.48,-122.05,"Danaus plexippus",3,"2",6.5
"SouthSanFranciscoBayCA",1990-07-01,"CA",37.48,-122.05,"Danaus plexippus",2,"3",9.5
"SouthSanFranciscoBayCA",1991-07-06,"CA",37.48,-122.05,"Danaus plexippus",12,"3",10
"SouthSanFranciscoBayCA",1992-07-11,"CA",37.48,-122.05,"Danaus plexippus",5,"2",5.5
"SouthSanFranciscoBayCA",1996-06-30,"CA",37.48,-122.05,"Danaus plexippus",2,"2",5.6
"SouthSanFranciscoBayCA",1997-06-29,"CA",37.48,-122.05,"Danaus plexippus",1,"unk",3.5
"SouthSanFranciscoBayCA",1998-06-28,"CA",37.48,-122.05,"Danaus plexippus",4,"2",5
"SouthSanFranciscoBayCA",1999-06-27,"CA",37.48,-122.05,"Danaus plexippus",5,"2",4
"SouthSanFranciscoBayCA",2000-06-25,"CA",37.48,-122.05,"Danaus plexippus",2,"1",5
"SouthSanFranciscoBayCA",2001-07-01,"CA",37.48,-122.05,"Danaus plexippus",5,"2",5
"SouthSanFranciscoBayCA",2002-06-30,"CA",37.48,-122.05,"Danaus plexippus",6,"1",3.5
"SouthSanFranciscoBayCA",2003-06-29,"CA",37.48,-122.05,"Danaus plexippus",6,"2",5
"SouthSanFranciscoBayCA",2004-06-27,"CA",37.48,-122.05,"Danaus plexippus",2,"2",5
"SouthSanFranciscoBayCA",2005-06-26,"CA",37.48,-122.05,"Danaus plexippus",15,"5",5
"SouthSanFranciscoBayCA",2006-06-25,"CA",37.48,-122.05,"Danaus plexippus",5,"5",4.5
"SouthSanFranciscoBayCA",2007-06-24,"CA",37.48,-122.05,"Danaus plexippus",15,"5",4.5
"SpringervilleAZ",1980-07-15,"AZ",34.08,-109.32,"Danaus plexippus",30,"1",9
"SublettMountainsID",2009-07-23,"ID",42.3782,-112.9948,"Danaus plexippus",1,"1",7
"SugariteCanyonNMLakeDorotheyCO",2002-06-23,"CO",37,-104.35,"Danaus plexippus",2,"2",17
"SugariteCanyonNMLakeDorotheyCO",2003-06-15,"CO",37,-104.35,"Danaus plexippus",1,"2",9
"TrapperCreekID",2006-07-01,"ID",42.1678,-113.98,"Danaus plexippus",1,"3",19
"TrapperCreekID",2007-07-17,"ID",42.1678,-113.98,"Danaus plexippus",1,"5",34
"TrapperCreekID",2008-07-11,"ID",42.1678,-113.98,"Danaus plexippus",3,"4",36
"TrapperCreekID",2010-07-08,"ID",42.1678,-113.98,"Danaus plexippus",1,"6",17
"TrapperCreekID",2012-07-11,"ID",42.1678,-113.98,"Danaus plexippus",2,"5",36
"TwinFalls",2007-06-29,"ID",42.5563,-114.4733,"Danaus plexippus",5,"12",58
"UCLACampusLosAngelesCA",1981-07-11,"CA",34.07,-118.45,"Danaus plexippus",3,"1",3
"UCLACampusLosAngelesCA",1984-07-08,"CA",34.07,-118.45,"Danaus plexippus",1,"1",3.5
"UpperGallinasRiverWatershed",2009-07-23,"NM",35.6967,-105.3828,"Danaus plexippus",2,"3",10
"UpperGallinasRiverWatershed",2010-07-10,"NM",35.6967,-105.3828,"Danaus plexippus",1,"5",22
"UpperGallinasRiverWatershed",2013-07-30,"NM",35.6967,-105.3828,"Danaus plexippus",1,"3",14.5
"UpperGallinasRiverWatershed",2013-09-21,"NM",35.6967,-105.3828,"Danaus plexippus",3,"2",10
"UpperGallinasRiverWatershed",2014-07-25,"NM",35.6967,-105.3828,"Danaus plexippus",3,"2",11
"WhiteMountains",2010-07-20,"CA",37.582,-118.2478,"Danaus plexippus",1,"3",13
"WhiteMountains",2016-07-27,"CA",37.582,-118.2478,"Danaus plexippus",5,"4",26
"WhiteMountains",2017-07-29,"CA",37.582,-118.2478,"Danaus plexippus",2,"5",32
"WillowSlough",1977-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",9,"1",4.5
"WillowSlough",1978-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",36,"1",4.5
"WillowSlough",1979-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",18,"1",3
"WillowSlough",1980-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",14,"1",4
"WillowSlough",1981-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",31,"1",4.5
"WillowSlough",1982-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",38,"1",4
"WillowSlough",1983-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",9,"1",3
"WillowSlough",1984-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",16,"1",4.5
"WillowSlough",1985-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",22,"1",4.5
"WillowSlough",1986-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",24,"1",4.8
"WillowSlough",1987-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",14,"1",5
"WillowSlough",1988-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",9,"1",5.3
"WillowSlough",1989-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",16,"1",4.5
"WillowSlough",1990-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",22,"1",4.8
"WillowSlough",1991-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",16,"1",4
"WillowSlough",1992-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",17,"1",4.1
"WillowSlough",1993-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",1,"1",5.2
"WillowSlough",1994-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",10,"1",4.8
"WillowSlough",1995-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",10,"1",4.8
"WillowSlough",1996-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",49,"1",5.3
"WillowSlough",1997-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",54,"1",4.8
"WillowSlough",1998-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",37,"1",5.4
"WillowSlough",1999-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",6,"1",5.3
"WillowSlough",2000-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",26,"1",4.9
"WillowSlough",2001-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",6,"1",5.3
"WillowSlough",2002-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",8,"1",5.2
"WillowSlough",2004-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",39,"1",5.5
"WillowSlough",2006-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",1,"1",5
"WillowSlough",2012-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",2,"1",5.5
"WillowSlough",2013-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",1,"1",5.5
"WillowSlough",2014-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",1,"1",5.5
"WillowSlough",2015-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",7,"1",5.5
"WillowSlough",2016-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",4,"1",6
"WillowSlough",2017-07-04,"CA",38.5827,-121.7164,"Danaus plexippus",6,"1",6
"YellowstoneNationalPark",2013-07-09,"MT",44.9764,-110.6996,"Danaus plexippus",1,"2",16
"YosemiteNationalPark",2012-07-30,"CA",37.9282,-119.2486,"Danaus plexippus",4,"4",25
"YosemiteNationalPark",2013-07-29,"CA",37.9282,-119.2486,"Danaus plexippus",1,"5",25
"YosemiteNationalPark",2014-07-28,"CA",37.9282,-119.2486,"Danaus plexippus",4,"6",21.5
"YosemiteNationalPark",2015-07-27,"CA",37.9282,-119.2486,"Danaus plexippus",2,"6",38.5
"YosemiteNationalPark",2016-07-25,"CA",37.9469,-119.2544,"Danaus plexippus",9,"7",45.5
"YosemiteNationalPark",2017-07-31,"CA",37.9469,-119.2544,"Danaus plexippus",4,"7",47
"YosemiteNationalPark",2018-07-30,"CA",37.9469,-119.2544,"Danaus plexippus",1,"6",28
"YrekaCA",1987-06-29,"CA",41.77,-122.7,"Danaus plexippus",11,"3",19.5
"YrekaCA",1988-07-02,"CA",41.77,-122.7,"Danaus plexippus",8,"4",24
"YrekaCA",1989-07-02,"CA",41.77,-122.7,"Danaus plexippus",29,"3",24
"YrekaCA",1990-07-08,"CA",41.77,-122.7,"Danaus plexippus",25,"3",26
"YrekaCA",1991-07-07,"CA",41.77,-122.7,"Danaus plexippus",46,"4",33.5
"YrekaCA",1992-07-04,"CA",41.77,-122.7,"Danaus plexippus",10,"3",23
"YrekaCA",1994-06-26,"CA",41.77,-122.7,"Danaus plexippus",3,"3",19.8
"YubaPassCA",2001-06-30,"CA",39.6619,-120.5519,"Danaus plexippus",1,"2",13
"YubaPassCA",2002-06-29,"CA",39.6619,-120.5519,"Danaus plexippus",1,"4",21
"YubaPassCA",2003-06-28,"CA",39.6619,-120.5519,"Danaus plexippus",2,"5",33.5
"YubaPassCA",2004-06-27,"CA",39.6619,-120.5519,"Danaus plexippus",4,"9",36.5
"YubaPassCA",2005-06-25,"CA",39.6619,-120.5519,"Danaus plexippus",1,"4",27.3
"YubaPassCA",2006-07-01,"CA",39.6619,-120.5519,"Danaus plexippus",3,"5",30
"YubaPassCA",2007-06-30,"CA",39.6619,-120.5519,"Danaus plexippus",5,"7",41.5
"YubaPassCA",2008-06-28,"CA",39.6619,-120.5519,"Danaus plexippus",1,"1",8.5
"YubaPassCA",2011-07-16,"CA",39.6619,-120.5519,"Danaus plexippus",1,"5",33
"YubaPassCA",2013-07-06,"CA",39.6619,-120.5519,"Danaus plexippus",6,"7",50.5
"YubaPassCA",2014-06-21,"CA",39.6619,-120.5519,"Danaus plexippus",1,"6",24
"YubaPassCA",2015-06-29,"CA",39.6619,-120.5519,"Danaus plexippus",7,"5",35
"YubaPassCA",2016-06-19,"CA",39.6619,-120.5519,"Danaus plexippus",3,"4",28
"YubaPassCA",2017-07-03,"CA",39.6619,-120.5519,"Danaus plexippus",2,"6",30
"YubaPassCA",2018-06-30,"CA",39.6619,-120.5519,"Danaus plexippus",1,"5",28
"AshlandOR",1987-07-05,"OR",42.13,-122.6,"Danaus plexippus",10,"2",16
"AshlandOR",1988-07-09,"OR",42.13,-122.6,"Danaus plexippus",6,"2",17.8
"AshlandOR",1989-07-01,"OR",42.13,-122.6,"Danaus plexippus",39,"3",25
"AshlandOR",1990-07-07,"OR",42.13,-122.6,"Danaus plexippus",13,"2",17
"AshlandOR",1991-06-30,"OR",42.13,-122.6,"Danaus plexippus",41,"6",40.5
"BeartoothButteWY",1985-06-28,"WY",44.93,-109.6,"Danaus plexippus",1,"1",5.7
"BeartoothButteWY",1989-07-18,"WY",44.93,-109.6,"Danaus plexippus",1,"1",8
"BentonCountyWA",1986-07-19,"WA",46.25,-119.75,"Danaus plexippus",3,"1",3
"BentonCountyWA",1989-07-15,"WA",46.25,-119.75,"Danaus plexippus",5,"1",2.5
"BryceCanyonUT",2001-07-17,"UT",37.6055,-112.1576,"Danaus plexippus",1,"1",8.5
"BryceCanyonUT",2008-07-19,"UT",37.6055,-112.1576,"Danaus plexippus",1,"1",8
"BryceCanyonUT",2010-07-27,"UT",37.6055,-112.1576,"Danaus plexippus",2,"1",5.5
"BryceCanyonUT",2011-07-22,"UT",37.6055,-112.1576,"Danaus plexippus",1,"1",8.5
"BryceCanyonUT",2014-07-08,"UT",37.6055,-112.1576,"Danaus plexippus",2,"1",7
"CascadeSiskiyouNationalMonument",2014-07-04,"OR",42.123,-122.4644,"Danaus plexippus",4,"5",36
"CascadeSiskiyouNationalMonument",2015-06-06,"OR",42.123,-122.4644,"Danaus plexippus",10,"5",25
"CascadeSiskiyouNationalMonument",2016-06-11,"OR",42.123,-122.4644,"Danaus plexippus",4,"3",21
"CascadeSiskiyouNationalMonument",2017-06-17,"OR",42.123,-122.4644,"Danaus plexippus",5,"4",32
"CascadeSiskiyouNationalMonument",2018-06-16,"OR",42.123,-122.4644,"Danaus plexippus",2,"4",28
"CheyenneWYCO",1993-06-27,"WY",41.07,-104.9,"Danaus plexippus",1,"1",5
"ChumstickMtn",2001-07-01,"WA",47.6507,-120.4509,"Danaus plexippus",1,"3",18
"ColterCanyonGrantTetonNationalParkWY",1981-07-11,"WY",43.93,-110.73,"Danaus plexippus",12,"3",27
"EscalanteDesert",2008-07-21,"UT",38.2,-113.25,"Danaus plexippus",1,"1",8
"EugeneOR",1992-06-20,"OR",44.0335,-123.0886,"Danaus plexippus",1,"2",7
"EugeneOR",2000-07-09,"OR",44.0335,-123.0886,"Danaus plexippus",2,"2",8.2
"EugeneOR",2001-07-07,"OR",44.0335,-123.0886,"Danaus plexippus",1,"5",22.5
"EugeneOR",2004-06-26,"OR",44.0335,-123.0886,"Danaus plexippus",5,"5",21.8
"EugeneOR",2006-07-01,"OR",44.0335,-123.0886,"Danaus plexippus",1,"6",17
"EugeneOR",2009-06-28,"OR",44.0335,-123.0886,"Danaus plexippus",1,"6",19.5
"EugeneOR",2015-07-05,"OR",44.0335,-123.0886,"Danaus plexippus",1,"9",14
"EugeneOR",2016-07-02,"OR",44.0335,-123.0886,"Danaus plexippus",3,"5",12.5
"EugeneOR",2017-07-04,"OR",44.0335,-123.0886,"Danaus plexippus",3,"5",22.5
"FourCornersWY",2000-07-04,"WY",44.08,-104.14,"Danaus plexippus",1,"1",4
"KlamathFallsOR",1988-07-10,"OR",42.17,-121.75,"Danaus plexippus",7,"2",16
"KlamathFallsOR",1989-07-29,"OR",42.17,-121.75,"Danaus plexippus",4,"2",10
"KlamathFallsOR",1990-07-15,"OR",42.17,-121.75,"Danaus plexippus",9,"3",28
"KlamathFallsOR",1991-07-21,"OR",42.17,-121.75,"Danaus plexippus",14,"3",24
"KlamathFallsOR",1992-07-06,"OR",42.17,-121.75,"Danaus plexippus",5,"2",14
"LaSalMountains",2016-07-23,"UT",38.5227,-109.3385,"Danaus plexippus",2,"1",8
"LittlePendOreilleNationalWildlifeRefuge",2012-07-07,"WA",48.5018,-117.6581,"Danaus plexippus",1,"1",6.5
"LostCreekGrandTetonNationalParkWY",1980-07-08,"WY",43.75,-110.6,"Danaus plexippus",1,"4",20
"MarysPeakOR",1998-07-18,"OR",44.51,-123.55,"Danaus plexippus",1,"2",8
"MetoliusOR",1990-07-07,"OR",44.4733,-121.64,"Danaus plexippus",2,"1",8
"MetoliusOR",1993-07-10,"OR",44.4733,-121.64,"Danaus plexippus",1,"2",15
"OchocoOR",1994-06-25,"OR",44.3667,-120.2667,"Danaus plexippus",2,"2",14
